interval_id,scenario_id,start_min,end_min,duration_s,inlet_id,drain_node_id,drain_id,road_id,surface_row,surface_col,arrival_volume_m3,potential_inflow_q_m3s,entry_capacity_m3s,entry_capacity_source,entry_capacity_is_observed,coupling_method
060_090,rajendra_nagar_heavy_rain_demo,60,90,1800,RN_INLET_00251,RN_DNODE_00549,RN_DRAIN_00386,RN_ROAD_00118,100,134,77.17500305175781,0.04287500169542101,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
060_090,rajendra_nagar_heavy_rain_demo,60,90,1800,RN_INLET_00253,RN_DNODE_00551,RN_DRAIN_00396,RN_ROAD_00115,101,135,154.35000610351562,0.08575000339084202,0.08345058337269148,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
060_090,rajendra_nagar_heavy_rain_demo,60,90,1800,RN_INLET_00255,RN_DNODE_00553,RN_DRAIN_00397,RN_ROAD_00119,101,136,26.775001525878906,0.014875000847710504,0.16888414661568568,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
060_090,rajendra_nagar_heavy_rain_demo,60,90,1800,RN_INLET_00258,RN_DNODE_00556,RN_DRAIN_00238,RN_ROAD_00184,88,137,103.95000457763672,0.057750002543131514,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00003,RN_DNODE_00003,RN_DRAIN_00198,RN_ROAD_00503,86,68,30.375001907348633,0.01687500105963813,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00004,RN_DNODE_00004,RN_DRAIN_00149,RN_ROAD_00520,82,68,87.7500057220459,0.04875000317891439,0.13705656053423662,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00005,RN_DNODE_00007,RN_DRAIN_00199,RN_ROAD_00508,86,69,227.81251525878906,0.12656250847710504,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00006,RN_DNODE_00008,RN_DRAIN_00150,RN_ROAD_00522,82,69,28.687501907348633,0.01593750105963813,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00007,RN_DNODE_00010,RN_DRAIN_00200,RN_ROAD_00507,86,70,145.12500953674316,0.08062500529819065,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00008,RN_DNODE_00011,RN_DRAIN_00151,RN_ROAD_00522,82,70,320.62502098083496,0.17812501165601943,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00010,RN_DNODE_00015,RN_DRAIN_00210,RN_ROAD_00498,87,71,140.06250953674316,0.07781250529819064,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00011,RN_DNODE_00016,RN_DRAIN_00152,RN_ROAD_00522,82,71,28.687501907348633,0.01593750105963813,0.04100835586442703,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00012,RN_DNODE_00017,RN_DRAIN_00240,RN_ROAD_00273,89,72,494.4375343322754,0.2746875190734863,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00013,RN_DNODE_00018,RN_DRAIN_00220,RN_ROAD_00273,88,72,374.6250247955322,0.2081250137752957,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00014,RN_DNODE_00019,RN_DRAIN_00153,RN_ROAD_00522,82,72,140.06250953674316,0.07781250529819064,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00016,RN_DNODE_00021,RN_DRAIN_00241,RN_ROAD_00273,89,73,84.3750057220459,0.04687500317891439,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00017,RN_DNODE_00022,RN_DRAIN_00221,RN_ROAD_00499,88,73,145.12500953674316,0.08062500529819065,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00018,RN_DNODE_00023,RN_DRAIN_00154,RN_ROAD_00522,82,73,425.2500286102295,0.23625001589457195,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00020,RN_DNODE_00026,RN_DRAIN_00257,RN_ROAD_00502,90,74,89.4375057220459,0.04968750317891439,0.7029886526903337,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00021,RN_DNODE_00027,RN_DRAIN_00155,RN_ROAD_00522,82,74,177.1875114440918,0.09843750635782877,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00025,RN_DNODE_00032,RN_DRAIN_00072,RN_ROAD_00562,77,75,141.75000953674316,0.07875000529819065,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00026,RN_DNODE_00033,RN_DRAIN_00064,RN_ROAD_00582,76,75,393.1875286102295,0.21843751589457194,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00027,RN_DNODE_00034,RN_DRAIN_00054,RN_ROAD_00583,75,75,28.687501907348633,0.01593750105963813,0.08940774616670524,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00029,RN_DNODE_00038,RN_DRAIN_00136,RN_ROAD_00555,81,76,57.375003814697266,0.03187500211927626,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00030,RN_DNODE_00039,RN_DRAIN_00121,RN_ROAD_00568,80,76,190.68751335144043,0.10593750741746691,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00031,RN_DNODE_00040,RN_DRAIN_00081,RN_ROAD_00560,78,76,140.06250953674316,0.07781250529819064,0.5017366265441451,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00032,RN_DNODE_00047,RN_DRAIN_00137,RN_ROAD_00543,81,77,28.687501907348633,0.01593750105963813,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00033,RN_DNODE_00048,RN_DRAIN_00122,RN_ROAD_00558,80,77,57.375003814697266,0.03187500211927626,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00034,RN_DNODE_00049,RN_DRAIN_00105,RN_ROAD_00558,79,77,28.687501907348633,0.01593750105963813,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00037,RN_DNODE_00059,RN_DRAIN_00447,RN_ROAD_00235,106,79,57.375003814697266,0.03187500211927626,0.05446815070334662,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00039,RN_DNODE_00068,RN_DRAIN_00433,RN_ROAD_00234,105,80,315.5625228881836,0.17531251271565756,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00040,RN_DNODE_00069,RN_DRAIN_00421,RN_ROAD_00235,104,80,2281.500160217285,1.2675000890096029,0.12723324562335805,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00041,RN_DNODE_00071,RN_DRAIN_00174,RN_ROAD_00290,84,80,565.3125381469727,0.31406252119276257,0.14154681932172938,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00043,RN_DNODE_00078,RN_DRAIN_00175,RN_ROAD_00291,84,81,87.7500057220459,0.04875000317891439,0.2530359490024738,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00044,RN_DNODE_00079,RN_DRAIN_00086,RN_ROAD_00571,78,81,472.5000305175781,0.26250001695421005,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00047,RN_DNODE_00088,RN_DRAIN_00087,RN_ROAD_00584,78,82,1265.6250858306885,0.7031250476837159,2.002281704829388,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00048,RN_DNODE_00096,RN_DRAIN_00186,RN_ROAD_00289,85,83,518.0625343322754,0.2878125190734863,0.151090496238554,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00049,RN_DNODE_00097,RN_DRAIN_00088,RN_ROAD_00569,78,83,28.687501907348633,0.01593750105963813,1.878999507826128,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00052,RN_DNODE_00104,RN_DRAIN_00187,RN_ROAD_00289,85,84,84.3750057220459,0.04687500317891439,0.044467843567026905,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00053,RN_DNODE_00105,RN_DRAIN_00089,RN_ROAD_00573,78,84,236.25001525878906,0.13125000847710502,1.8362178351593588,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00054,RN_DNODE_00111,RN_DRAIN_00285,RN_ROAD_00235,92,85,1709.4376220703125,0.9496875678168403,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00055,RN_DNODE_00112,RN_DRAIN_00226,RN_ROAD_00285,88,85,1871.4376335144043,1.039687574174669,0.2262936821084416,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00056,RN_DNODE_00113,RN_DRAIN_00188,RN_ROAD_00289,85,85,82.6875057220459,0.04593750317891439,0.13686859948507724,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00057,RN_DNODE_00114,RN_DRAIN_00108,RN_ROAD_00572,79,85,54.000003814697266,0.03000000211927626,0.05279460013290454,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00058,RN_DNODE_00115,RN_DRAIN_00090,RN_ROAD_00572,78,85,136.68750953674316,0.07593750529819064,2.0143420369081957,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00064,RN_DNODE_00135,RN_DRAIN_00201,RN_ROAD_00288,86,87,82.6875057220459,0.04593750317891439,0.14808812947220454,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00067,RN_DNODE_00152,RN_DRAIN_00189,RN_ROAD_00289,85,88,28.687501907348633,0.01593750105963813,0.2781184424317617,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00068,RN_DNODE_00157,RN_DRAIN_00507,RN_ROAD_00216,111,89,116.43750762939453,0.06468750423855252,0.3596921468391413,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00070,RN_DNODE_00171,RN_DRAIN_00190,RN_ROAD_00289,85,89,28.687501907348633,0.01593750105963813,0.21513777926228358,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00071,RN_DNODE_00180,RN_DRAIN_00516,RN_ROAD_00213,112,90,313.87502098083496,0.17437501165601943,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00072,RN_DNODE_00181,RN_DRAIN_00487,RN_ROAD_00233,109,90,54.000003814697266,0.03000000211927626,1.2167317531808846,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00074,RN_DNODE_00197,RN_DRAIN_00191,RN_ROAD_00289,85,90,8530.31311416626,4.739062841203477,0.6928742113147971,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00076,RN_DNODE_00206,RN_DRAIN_00517,RN_ROAD_00213,112,91,113.06250762939453,0.06281250423855252,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00077,RN_DNODE_00207,RN_DRAIN_00488,RN_ROAD_00233,109,91,167.0625114440918,0.09281250635782877,0.9868943284982327,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00079,RN_DNODE_00225,RN_DRAIN_00192,RN_ROAD_00289,85,91,38.81250190734863,0.02156250105963813,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00081,RN_DNODE_00233,RN_DRAIN_00518,RN_ROAD_00213,112,92,119.81250762939453,0.06656250423855252,0.14235556684174894,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00082,RN_DNODE_00234,RN_DRAIN_00489,RN_ROAD_00233,109,92,307.12502098083496,0.17062501165601943,0.5313346491245258,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00084,RN_DNODE_00254,RN_DRAIN_00519,RN_ROAD_00213,112,93,28.687501907348633,0.01593750105963813,0.16694910080064143,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00087,RN_DNODE_00262,RN_DRAIN_00520,RN_ROAD_00213,112,94,28.687501907348633,0.01593750105963813,0.19028600529539347,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00089,RN_DNODE_00264,RN_DRAIN_00499,RN_ROAD_00221,110,94,28.687501907348633,0.01593750105963813,0.18405199949807394,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00091,RN_DNODE_00266,RN_DRAIN_00407,RN_ROAD_00236,102,94,173.8125114440918,0.09656250635782877,1.4328865124290238,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00092,RN_DNODE_00271,RN_DRAIN_00521,RN_ROAD_00206,112,95,59.062503814697266,0.032812502119276256,0.0954195777470258,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00094,RN_DNODE_00273,RN_DRAIN_00500,RN_ROAD_00221,110,95,136.68750762939453,0.07593750423855251,0.3882542420713991,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00095,RN_DNODE_00274,RN_DRAIN_00408,RN_ROAD_00238,102,95,87.7500057220459,0.04875000317891439,0.3305358790663851,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00096,RN_DNODE_00278,RN_DRAIN_00522,RN_ROAD_00206,112,96,324.00002098083496,0.18000001165601942,0.4808041363512746,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00097,RN_DNODE_00279,RN_DRAIN_00409,RN_ROAD_00237,102,96,116.43750762939453,0.06468750423855252,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00098,RN_DNODE_00284,RN_DRAIN_00523,RN_ROAD_00204,112,97,113.06250762939453,0.06281250423855252,0.8030954072736205,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00099,RN_DNODE_00285,RN_DRAIN_00417,RN_ROAD_00226,103,97,212.62501525878906,0.11812500847710504,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00100,RN_DNODE_00287,RN_DRAIN_00166,RN_ROAD_00530,83,97,86.0625057220459,0.04781250317891439,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00101,RN_DNODE_00288,RN_DRAIN_00141,RN_ROAD_00547,81,97,324.00002098083496,0.18000001165601942,1.2603351041610837,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00102,RN_DNODE_00289,RN_DRAIN_00129,RN_ROAD_00547,80,97,57.375003814697266,0.03187500211927626,0.12733816465846753,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00103,RN_DNODE_00295,RN_DRAIN_00524,RN_ROAD_00004,112,98,258.1875171661377,0.14343750953674317,0.4840443716707854,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00104,RN_DNODE_00296,RN_DRAIN_00428,RN_ROAD_00036,104,98,302.06252098083496,0.16781251165601943,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00105,RN_DNODE_00297,RN_DRAIN_00418,RN_ROAD_00040,103,98,57.375003814697266,0.03187500211927626,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00106,RN_DNODE_00298,RN_DRAIN_00393,RN_ROAD_00053,101,98,860.625057220459,0.4781250317891439,0.09803784543033917,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00107,RN_DNODE_00299,RN_DRAIN_00206,RN_ROAD_00344,86,98,116.43750762939453,0.06468750423855252,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00108,RN_DNODE_00300,RN_DRAIN_00193,RN_ROAD_00527,85,98,87.7500057220459,0.04875000317891439,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00112,RN_DNODE_00304,RN_DRAIN_00130,RN_ROAD_00547,80,98,111.37500762939453,0.061875004238552515,1.0620185911123488,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00114,RN_DNODE_00314,RN_DRAIN_00441,RN_ROAD_00033,105,99,114.75000762939453,0.06375000423855252,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00115,RN_DNODE_00315,RN_DRAIN_00429,RN_ROAD_00033,104,99,57.375003814697266,0.03187500211927626,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00118,RN_DNODE_00318,RN_DRAIN_00194,RN_ROAD_00347,85,99,1545.7501068115234,0.8587500593397352,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00119,RN_DNODE_00319,RN_DRAIN_00182,RN_ROAD_00348,84,99,87.7500057220459,0.04875000317891439,0.03484430030503481,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00121,RN_DNODE_00328,RN_DRAIN_00530,RN_ROAD_00002,113,100,59.062503814697266,0.032812502119276256,0.1272696969192279,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00122,RN_DNODE_00329,RN_DRAIN_00453,RN_ROAD_00034,106,100,875.8125591278076,0.48656253284878204,0.02637752433631995,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00123,RN_DNODE_00330,RN_DRAIN_00442,RN_ROAD_00034,105,100,28.687501907348633,0.01593750105963813,0.30124813859248456,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00124,RN_DNODE_00333,RN_DRAIN_00131,RN_ROAD_00634,80,100,91.1250057220459,0.050625003178914385,0.22781081406408252,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00125,RN_DNODE_00339,RN_DRAIN_00534,RN_ROAD_00011,114,101,234.5625171661377,0.13031250953674317,1.0125751333185353,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00126,RN_DNODE_00340,RN_DRAIN_00531,RN_ROAD_00003,113,101,165.3750114440918,0.09187500635782878,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00127,RN_DNODE_00341,RN_DRAIN_00443,RN_ROAD_00034,105,101,246.3750171661377,0.13687500953674317,0.5674438686929558,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00128,RN_DNODE_00344,RN_DRAIN_00142,RN_ROAD_00353,81,101,258.1875171661377,0.14343750953674317,0.10542103561186149,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00129,RN_DNODE_00348,RN_DRAIN_00444,RN_ROAD_00035,105,102,87.7500057220459,0.04875000317891439,1.036783363348529,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00131,RN_DNODE_00353,RN_DRAIN_00143,RN_ROAD_00388,81,102,111.37500762939453,0.061875004238552515,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00132,RN_DNODE_00356,RN_DRAIN_00454,RN_ROAD_00017,106,103,140.06250953674316,0.07781250529819064,1.4082442328435159,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00134,RN_DNODE_00359,RN_DRAIN_00208,RN_ROAD_00356,86,103,617.6250419616699,0.34312502331203887,0.09006678976697921,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00135,RN_DNODE_00360,RN_DRAIN_00144,RN_ROAD_00388,81,103,86.0625057220459,0.04781250317891439,0.10887560820568472,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00136,RN_DNODE_00362,RN_DRAIN_00455,RN_ROAD_00016,106,104,472.50003242492676,0.2625000180138482,0.3425817481644578,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00137,RN_DNODE_00364,RN_DRAIN_00277,RN_ROAD_00302,91,104,2902.5002002716064,1.6125001112620037,0.30116185815577506,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00138,RN_DNODE_00365,RN_DRAIN_00145,RN_ROAD_00388,81,104,143.43750953674316,0.07968750529819064,0.21676002461835764,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00144,RN_DNODE_00375,RN_DRAIN_00318,RN_ROAD_00298,94,106,57.375003814697266,0.03187500211927626,0.03485428291526828,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00145,RN_DNODE_00378,RN_DRAIN_00146,RN_ROAD_00388,81,106,177.1875114440918,0.09843750635782877,0.12524186330580878,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00146,RN_DNODE_00382,RN_DRAIN_00476,RN_ROAD_00014,108,107,57.375003814697266,0.03187500211927626,1.5879626023456346,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
090_120,rajendra_nagar_heavy_rain_demo,90,120,1800,RN_INLET_00148,RN_DNODE_00386,RN_DRAIN_00159,RN_ROAD_00386,82,107,148.50000953674316,0.08250000529819064,0.06828671863062642,synthetic_manning_scenario,0,first_eligible_inlet_on_d8_path
