cell_id,start_min,end_min,runoff_m3
R077_C110,30,60,19.237499237060547
R077_C111,30,60,16.03125
R077_C112,30,60,18.168750762939453
R077_C113,30,60,18.168750762939453
R077_C114,30,60,18.168750762939453
R077_C115,30,60,18.168750762939453
R077_C116,30,60,18.168750762939453
R077_C117,30,60,18.168750762939453
R077_C118,30,60,18.168750762939453
R077_C119,30,60,16.03125
R077_C120,30,60,19.237499237060547
R077_C121,30,60,19.237499237060547
R077_C122,30,60,16.03125
R077_C123,30,60,19.237499237060547
R077_C124,30,60,16.03125
R077_C125,30,60,16.03125
R077_C126,30,60,18.168750762939453
R077_C127,30,60,16.03125
R077_C128,30,60,16.03125
R077_C129,30,60,16.03125
R078_C071,30,60,16.03125
R078_C072,30,60,19.237499237060547
R078_C073,30,60,16.03125
R078_C074,30,60,16.03125
R078_C075,30,60,16.03125
R078_C076,30,60,18.168750762939453
R078_C077,30,60,16.03125
R078_C078,30,60,16.03125
R078_C079,30,60,6.412499904632568
R078_C080,30,60,6.412499904632568
R078_C081,30,60,18.168750762939453
R078_C082,30,60,18.168750762939453
R078_C083,30,60,18.168750762939453
R078_C084,30,60,19.237499237060547
R078_C085,30,60,19.237499237060547
R078_C086,30,60,16.03125
R078_C087,30,60,16.03125
R078_C088,30,60,16.03125
R078_C089,30,60,18.168750762939453
R078_C090,30,60,16.03125
R078_C091,30,60,16.03125
R078_C092,30,60,16.03125
R078_C093,30,60,16.03125
R078_C094,30,60,6.412499904632568
R078_C095,30,60,19.237499237060547
R078_C096,30,60,18.168750762939453
R078_C097,30,60,19.237499237060547
R078_C098,30,60,19.237499237060547
R078_C099,30,60,6.412499904632568
R078_C100,30,60,16.03125
R078_C101,30,60,16.03125
R078_C102,30,60,16.03125
R078_C103,30,60,16.03125
R078_C104,30,60,19.237499237060547
R078_C105,30,60,16.03125
R078_C106,30,60,18.168750762939453
R078_C107,30,60,16.03125
R078_C108,30,60,18.168750762939453
R078_C109,30,60,19.237499237060547
R078_C110,30,60,18.168750762939453
R078_C111,30,60,16.03125
R078_C112,30,60,18.168750762939453
R078_C113,30,60,18.168750762939453
R078_C114,30,60,18.168750762939453
R078_C115,30,60,18.168750762939453
R078_C116,30,60,18.168750762939453
R078_C117,30,60,19.237499237060547
R078_C118,30,60,18.168750762939453
R078_C119,30,60,19.237499237060547
R078_C120,30,60,16.03125
R078_C121,30,60,18.168750762939453
R078_C122,30,60,19.237499237060547
R078_C123,30,60,16.03125
R078_C124,30,60,18.168750762939453
R078_C125,30,60,16.03125
R078_C126,30,60,18.168750762939453
R078_C127,30,60,18.168750762939453
R078_C128,30,60,16.03125
R078_C129,30,60,16.03125
R078_C130,30,60,16.03125
R079_C069,30,60,18.168750762939453
R079_C070,30,60,18.168750762939453
R079_C071,30,60,18.168750762939453
R079_C072,30,60,18.168750762939453
R079_C073,30,60,18.168750762939453
R079_C074,30,60,18.168750762939453
R079_C075,30,60,18.168750762939453
R079_C076,30,60,18.168750762939453
R079_C077,30,60,18.168750762939453
R079_C078,30,60,6.412499904632568
R079_C079,30,60,6.412499904632568
R079_C080,30,60,18.168750762939453
R079_C081,30,60,18.168750762939453
R079_C082,30,60,16.03125
R079_C083,30,60,19.237499237060547
R079_C084,30,60,19.237499237060547
R079_C085,30,60,16.03125
R079_C086,30,60,19.237499237060547
R079_C087,30,60,16.03125
R079_C088,30,60,16.03125
R079_C089,30,60,16.03125
R079_C090,30,60,16.03125
R079_C091,30,60,16.03125
R079_C092,30,60,16.03125
R079_C093,30,60,6.412499904632568
R079_C094,30,60,18.168750762939453
R079_C095,30,60,18.168750762939453
R079_C096,30,60,18.168750762939453
R079_C097,30,60,18.168750762939453
R079_C098,30,60,18.168750762939453
R079_C099,30,60,6.412499904632568
R079_C100,30,60,6.412499904632568
R079_C101,30,60,16.03125
R079_C102,30,60,16.03125
R079_C103,30,60,16.03125
R079_C104,30,60,19.237499237060547
R079_C105,30,60,16.03125
R079_C106,30,60,18.168750762939453
R079_C107,30,60,19.237499237060547
R079_C108,30,60,18.168750762939453
R079_C109,30,60,19.237499237060547
R079_C110,30,60,18.168750762939453
R079_C111,30,60,18.168750762939453
R079_C112,30,60,18.168750762939453
R079_C113,30,60,16.03125
R079_C114,30,60,16.03125
R079_C115,30,60,16.03125
R079_C116,30,60,19.237499237060547
R079_C117,30,60,19.237499237060547
R079_C118,30,60,18.168750762939453
R079_C119,30,60,18.168750762939453
R079_C120,30,60,18.168750762939453
R079_C121,30,60,18.168750762939453
R079_C122,30,60,18.168750762939453
R079_C123,30,60,18.168750762939453
R079_C124,30,60,18.168750762939453
R079_C125,30,60,19.237499237060547
R079_C126,30,60,18.168750762939453
R079_C127,30,60,18.168750762939453
R079_C128,30,60,16.03125
R079_C129,30,60,16.03125
R079_C130,30,60,16.03125
R079_C131,30,60,16.03125
R079_C132,30,60,16.03125
R080_C068,30,60,18.168750762939453
R080_C069,30,60,18.168750762939453
R080_C070,30,60,16.03125
R080_C071,30,60,19.237499237060547
R080_C072,30,60,19.237499237060547
R080_C073,30,60,16.03125
R080_C074,30,60,16.03125
R080_C075,30,60,16.03125
R080_C076,30,60,18.168750762939453
R080_C077,30,60,18.168750762939453
R080_C078,30,60,16.03125
R080_C079,30,60,18.168750762939453
R080_C080,30,60,18.168750762939453
R080_C081,30,60,18.168750762939453
R080_C082,30,60,16.03125
R080_C083,30,60,18.168750762939453
R080_C084,30,60,18.168750762939453
R080_C085,30,60,16.03125
R080_C086,30,60,19.237499237060547
R080_C087,30,60,16.03125
R080_C088,30,60,16.03125
R080_C089,30,60,16.03125
R080_C090,30,60,16.03125
R080_C091,30,60,16.03125
R080_C092,30,60,16.03125
R080_C093,30,60,6.412499904632568
R080_C094,30,60,19.237499237060547
R080_C095,30,60,18.168750762939453
R080_C096,30,60,18.168750762939453
R080_C097,30,60,18.168750762939453
R080_C098,30,60,18.168750762939453
R080_C099,30,60,6.412499904632568
R080_C100,30,60,19.237499237060547
R080_C101,30,60,19.237499237060547
R080_C102,30,60,16.03125
R080_C103,30,60,16.03125
R080_C104,30,60,16.03125
R080_C105,30,60,16.03125
R080_C106,30,60,18.168750762939453
R080_C107,30,60,18.168750762939453
R080_C108,30,60,18.168750762939453
R080_C109,30,60,18.168750762939453
R080_C110,30,60,18.168750762939453
R080_C111,30,60,18.168750762939453
R080_C112,30,60,19.237499237060547
R080_C113,30,60,16.03125
R080_C114,30,60,19.237499237060547
R080_C115,30,60,16.03125
R080_C116,30,60,16.03125
R080_C117,30,60,18.168750762939453
R080_C118,30,60,19.237499237060547
R080_C119,30,60,18.168750762939453
R080_C120,30,60,18.168750762939453
R080_C121,30,60,16.03125
R080_C122,30,60,18.168750762939453
R080_C123,30,60,19.237499237060547
R080_C124,30,60,16.03125
R080_C125,30,60,16.03125
R080_C126,30,60,16.03125
R080_C127,30,60,18.168750762939453
R080_C128,30,60,16.03125
R080_C129,30,60,16.03125
R080_C130,30,60,16.03125
R080_C131,30,60,16.03125
R080_C132,30,60,16.03125
R080_C133,30,60,16.03125
R081_C067,30,60,18.168750762939453
R081_C068,30,60,18.168750762939453
R081_C069,30,60,6.412499904632568
R081_C070,30,60,19.237499237060547
R081_C071,30,60,16.03125
R081_C072,30,60,16.03125
R081_C073,30,60,19.237499237060547
R081_C074,30,60,16.03125
R081_C075,30,60,18.168750762939453
R081_C076,30,60,18.168750762939453
R081_C077,30,60,18.168750762939453
R081_C078,30,60,18.168750762939453
R081_C079,30,60,18.168750762939453
R081_C080,30,60,18.168750762939453
R081_C081,30,60,18.168750762939453
R081_C082,30,60,16.03125
R081_C083,30,60,19.237499237060547
R081_C084,30,60,18.168750762939453
R081_C085,30,60,16.03125
R081_C086,30,60,16.03125
R081_C087,30,60,16.03125
R081_C088,30,60,16.03125
R081_C089,30,60,16.03125
R081_C090,30,60,16.03125
R081_C091,30,60,16.03125
R081_C092,30,60,16.03125
R081_C093,30,60,6.412499904632568
R081_C094,30,60,16.03125
R081_C095,30,60,16.03125
R081_C096,30,60,18.168750762939453
R081_C097,30,60,18.168750762939453
R081_C098,30,60,16.03125
R081_C099,30,60,18.168750762939453
R081_C100,30,60,19.237499237060547
R081_C101,30,60,19.237499237060547
R081_C102,30,60,19.237499237060547
R081_C103,30,60,19.237499237060547
R081_C104,30,60,19.237499237060547
R081_C105,30,60,19.237499237060547
R081_C106,30,60,18.168750762939453
R081_C107,30,60,19.237499237060547
R081_C108,30,60,18.168750762939453
R081_C109,30,60,18.168750762939453
R081_C110,30,60,19.237499237060547
R081_C111,30,60,18.168750762939453
R081_C112,30,60,16.03125
R081_C113,30,60,18.168750762939453
R081_C114,30,60,18.168750762939453
R081_C115,30,60,18.168750762939453
R081_C116,30,60,18.168750762939453
R081_C117,30,60,18.168750762939453
R081_C118,30,60,16.03125
R081_C119,30,60,18.168750762939453
R081_C120,30,60,18.168750762939453
R081_C121,30,60,19.237499237060547
R081_C122,30,60,18.168750762939453
R081_C123,30,60,19.237499237060547
R081_C124,30,60,18.168750762939453
R081_C125,30,60,18.168750762939453
R081_C126,30,60,18.168750762939453
R081_C127,30,60,18.168750762939453
R081_C128,30,60,16.03125
R081_C129,30,60,16.03125
R081_C130,30,60,16.03125
R081_C131,30,60,16.03125
R081_C132,30,60,16.03125
R081_C133,30,60,16.03125
R081_C134,30,60,16.03125
R082_C068,30,60,18.168750762939453
R082_C069,30,60,18.168750762939453
R082_C070,30,60,18.168750762939453
R082_C071,30,60,18.168750762939453
R082_C072,30,60,18.168750762939453
R082_C073,30,60,18.168750762939453
R082_C074,30,60,18.168750762939453
R082_C075,30,60,18.168750762939453
R082_C076,30,60,18.168750762939453
R082_C077,30,60,18.168750762939453
R082_C078,30,60,18.168750762939453
R082_C079,30,60,18.168750762939453
R082_C080,30,60,16.03125
R082_C081,30,60,19.237499237060547
R082_C082,30,60,18.168750762939453
R082_C083,30,60,18.168750762939453
R082_C084,30,60,18.168750762939453
R082_C085,30,60,18.168750762939453
R082_C086,30,60,18.168750762939453
R082_C087,30,60,16.03125
R082_C088,30,60,16.03125
R082_C089,30,60,16.03125
R082_C090,30,60,16.03125
R082_C091,30,60,16.03125
R082_C092,30,60,6.412499904632568
R082_C093,30,60,18.168750762939453
R082_C094,30,60,19.237499237060547
R082_C095,30,60,18.168750762939453
R082_C096,30,60,18.168750762939453
R082_C097,30,60,18.168750762939453
R082_C098,30,60,16.03125
R082_C099,30,60,6.412499904632568
R082_C100,30,60,19.237499237060547
R082_C101,30,60,19.237499237060547
R082_C102,30,60,19.237499237060547
R082_C103,30,60,19.237499237060547
R082_C104,30,60,19.237499237060547
R082_C105,30,60,19.237499237060547
R082_C106,30,60,19.237499237060547
R082_C107,30,60,19.237499237060547
R082_C108,30,60,19.237499237060547
R082_C109,30,60,18.168750762939453
R082_C110,30,60,19.237499237060547
R082_C111,30,60,18.168750762939453
R082_C112,30,60,19.237499237060547
R082_C113,30,60,18.168750762939453
R082_C114,30,60,18.168750762939453
R082_C115,30,60,16.03125
R082_C116,30,60,16.03125
R082_C117,30,60,18.168750762939453
R082_C118,30,60,19.237499237060547
R082_C119,30,60,18.168750762939453
R082_C120,30,60,19.237499237060547
R082_C121,30,60,18.168750762939453
R082_C122,30,60,19.237499237060547
R082_C123,30,60,18.168750762939453
R082_C124,30,60,6.412499904632568
R082_C125,30,60,18.168750762939453
R082_C126,30,60,16.03125
R082_C127,30,60,18.168750762939453
R082_C128,30,60,19.237499237060547
R082_C129,30,60,16.03125
R082_C130,30,60,16.03125
R082_C131,30,60,16.03125
R082_C132,30,60,16.03125
R082_C133,30,60,16.03125
R082_C134,30,60,16.03125
R082_C135,30,60,16.03125
R083_C068,30,60,19.237499237060547
R083_C069,30,60,16.03125
R083_C070,30,60,19.237499237060547
R083_C071,30,60,16.03125
R083_C072,30,60,19.237499237060547
R083_C073,30,60,18.168750762939453
R083_C074,30,60,18.168750762939453
R083_C075,30,60,19.237499237060547
R083_C076,30,60,16.03125
R083_C077,30,60,19.237499237060547
R083_C078,30,60,18.168750762939453
R083_C079,30,60,18.168750762939453
R083_C080,30,60,18.168750762939453
R083_C081,30,60,18.168750762939453
R083_C082,30,60,19.237499237060547
R083_C083,30,60,18.168750762939453
R083_C084,30,60,18.168750762939453
R083_C085,30,60,18.168750762939453
R083_C086,30,60,16.03125
R083_C087,30,60,16.03125
R083_C088,30,60,16.03125
R083_C089,30,60,16.03125
R083_C090,30,60,16.03125
R083_C091,30,60,16.03125
R083_C092,30,60,6.412499904632568
R083_C093,30,60,18.168750762939453
R083_C094,30,60,19.237499237060547
R083_C095,30,60,18.168750762939453
R083_C096,30,60,18.168750762939453
R083_C097,30,60,18.168750762939453
R083_C098,30,60,16.03125
R083_C099,30,60,6.412499904632568
R083_C100,30,60,19.237499237060547
R083_C101,30,60,18.168750762939453
R083_C102,30,60,19.237499237060547
R083_C103,30,60,16.03125
R083_C104,30,60,16.03125
R083_C105,30,60,16.03125
R083_C106,30,60,18.168750762939453
R083_C107,30,60,19.237499237060547
R083_C108,30,60,18.168750762939453
R083_C109,30,60,18.168750762939453
R083_C110,30,60,19.237499237060547
R083_C111,30,60,18.168750762939453
R083_C112,30,60,16.03125
R083_C113,30,60,18.168750762939453
R083_C114,30,60,19.237499237060547
R083_C115,30,60,18.168750762939453
R083_C116,30,60,18.168750762939453
R083_C117,30,60,18.168750762939453
R083_C118,30,60,19.237499237060547
R083_C119,30,60,18.168750762939453
R083_C120,30,60,19.237499237060547
R083_C121,30,60,18.168750762939453
R083_C122,30,60,16.03125
R083_C123,30,60,18.168750762939453
R083_C124,30,60,6.412499904632568
R083_C125,30,60,18.168750762939453
R083_C126,30,60,19.237499237060547
R083_C127,30,60,18.168750762939453
R083_C128,30,60,18.168750762939453
R083_C129,30,60,16.03125
R083_C130,30,60,16.03125
R083_C131,30,60,16.03125
R083_C132,30,60,16.03125
R083_C133,30,60,16.03125
R083_C134,30,60,16.03125
R083_C135,30,60,19.237499237060547
R083_C136,30,60,18.168750762939453
R084_C068,30,60,19.237499237060547
R084_C069,30,60,16.03125
R084_C070,30,60,19.237499237060547
R084_C071,30,60,19.237499237060547
R084_C072,30,60,19.237499237060547
R084_C073,30,60,18.168750762939453
R084_C074,30,60,19.237499237060547
R084_C075,30,60,19.237499237060547
R084_C076,30,60,16.03125
R084_C077,30,60,19.237499237060547
R084_C078,30,60,19.237499237060547
R084_C079,30,60,18.168750762939453
R084_C080,30,60,18.168750762939453
R084_C081,30,60,18.168750762939453
R084_C082,30,60,19.237499237060547
R084_C083,30,60,19.237499237060547
R084_C084,30,60,18.168750762939453
R084_C085,30,60,16.03125
R084_C086,30,60,16.03125
R084_C087,30,60,16.03125
R084_C088,30,60,16.03125
R084_C089,30,60,16.03125
R084_C090,30,60,16.03125
R084_C091,30,60,16.03125
R084_C092,30,60,6.412499904632568
R084_C093,30,60,6.412499904632568
R084_C094,30,60,16.03125
R084_C095,30,60,16.03125
R084_C096,30,60,18.168750762939453
R084_C097,30,60,16.03125
R084_C098,30,60,16.03125
R084_C099,30,60,18.168750762939453
R084_C100,30,60,18.168750762939453
R084_C101,30,60,18.168750762939453
R084_C102,30,60,18.168750762939453
R084_C103,30,60,18.168750762939453
R084_C104,30,60,18.168750762939453
R084_C105,30,60,18.168750762939453
R084_C106,30,60,18.168750762939453
R084_C107,30,60,18.168750762939453
R084_C108,30,60,18.168750762939453
R084_C109,30,60,18.168750762939453
R084_C110,30,60,18.168750762939453
R084_C111,30,60,18.168750762939453
R084_C112,30,60,18.168750762939453
R084_C113,30,60,18.168750762939453
R084_C114,30,60,18.168750762939453
R084_C115,30,60,18.168750762939453
R084_C116,30,60,18.168750762939453
R084_C117,30,60,18.168750762939453
R084_C118,30,60,19.237499237060547
R084_C119,30,60,19.237499237060547
R084_C120,30,60,18.168750762939453
R084_C121,30,60,19.237499237060547
R084_C122,30,60,18.168750762939453
R084_C123,30,60,18.168750762939453
R084_C124,30,60,6.412499904632568
R084_C125,30,60,18.168750762939453
R084_C126,30,60,19.237499237060547
R084_C127,30,60,18.168750762939453
R084_C128,30,60,18.168750762939453
R084_C129,30,60,19.237499237060547
R084_C130,30,60,16.03125
R084_C131,30,60,16.03125
R084_C132,30,60,16.03125
R084_C133,30,60,16.03125
R084_C134,30,60,16.03125
R084_C135,30,60,19.237499237060547
R084_C136,30,60,18.168750762939453
R084_C137,30,60,16.03125
R085_C068,30,60,19.237499237060547
R085_C069,30,60,18.168750762939453
R085_C070,30,60,18.168750762939453
R085_C071,30,60,18.168750762939453
R085_C072,30,60,18.168750762939453
R085_C073,30,60,18.168750762939453
R085_C074,30,60,16.03125
R085_C075,30,60,16.03125
R085_C076,30,60,16.03125
R085_C077,30,60,19.237499237060547
R085_C078,30,60,19.237499237060547
R085_C079,30,60,18.168750762939453
R085_C080,30,60,19.237499237060547
R085_C081,30,60,18.168750762939453
R085_C082,30,60,18.168750762939453
R085_C083,30,60,18.168750762939453
R085_C084,30,60,18.168750762939453
R085_C085,30,60,18.168750762939453
R085_C086,30,60,18.168750762939453
R085_C087,30,60,18.168750762939453
R085_C088,30,60,18.168750762939453
R085_C089,30,60,18.168750762939453
R085_C090,30,60,18.168750762939453
R085_C091,30,60,18.168750762939453
R085_C092,30,60,18.168750762939453
R085_C093,30,60,18.168750762939453
R085_C094,30,60,18.168750762939453
R085_C095,30,60,18.168750762939453
R085_C096,30,60,18.168750762939453
R085_C097,30,60,18.168750762939453
R085_C098,30,60,18.168750762939453
R085_C099,30,60,18.168750762939453
R085_C100,30,60,19.237499237060547
R085_C101,30,60,19.237499237060547
R085_C102,30,60,16.03125
R085_C103,30,60,19.237499237060547
R085_C104,30,60,16.03125
R085_C105,30,60,16.03125
R085_C106,30,60,18.168750762939453
R085_C107,30,60,19.237499237060547
R085_C108,30,60,16.03125
R085_C109,30,60,16.03125
R085_C110,30,60,18.168750762939453
R085_C111,30,60,16.03125
R085_C112,30,60,16.03125
R085_C113,30,60,16.03125
R085_C114,30,60,18.168750762939453
R085_C115,30,60,16.03125
R085_C116,30,60,18.168750762939453
R085_C117,30,60,18.168750762939453
R085_C118,30,60,19.237499237060547
R085_C119,30,60,19.237499237060547
R085_C120,30,60,18.168750762939453
R085_C121,30,60,16.03125
R085_C122,30,60,19.237499237060547
R085_C123,30,60,18.168750762939453
R085_C124,30,60,18.168750762939453
R085_C125,30,60,18.168750762939453
R085_C126,30,60,18.168750762939453
R085_C127,30,60,18.168750762939453
R085_C128,30,60,18.168750762939453
R085_C129,30,60,19.237499237060547
R085_C130,30,60,16.03125
R085_C131,30,60,16.03125
R085_C132,30,60,16.03125
R085_C133,30,60,16.03125
R085_C134,30,60,16.03125
R085_C135,30,60,19.237499237060547
R085_C136,30,60,19.237499237060547
R085_C137,30,60,16.03125
R086_C068,30,60,19.237499237060547
R086_C069,30,60,19.237499237060547
R086_C070,30,60,19.237499237060547
R086_C071,30,60,18.168750762939453
R086_C072,30,60,18.168750762939453
R086_C073,30,60,18.168750762939453
R086_C074,30,60,16.03125
R086_C075,30,60,18.168750762939453
R086_C076,30,60,18.168750762939453
R086_C077,30,60,18.168750762939453
R086_C078,30,60,18.168750762939453
R086_C079,30,60,19.237499237060547
R086_C080,30,60,19.237499237060547
R086_C081,30,60,19.237499237060547
R086_C082,30,60,16.03125
R086_C083,30,60,16.03125
R086_C084,30,60,16.03125
R086_C085,30,60,18.168750762939453
R086_C086,30,60,19.237499237060547
R086_C087,30,60,16.03125
R086_C088,30,60,16.03125
R086_C089,30,60,16.03125
R086_C090,30,60,16.03125
R086_C091,30,60,16.03125
R086_C092,30,60,16.03125
R086_C093,30,60,18.168750762939453
R086_C094,30,60,19.237499237060547
R086_C095,30,60,18.168750762939453
R086_C096,30,60,19.237499237060547
R086_C097,30,60,19.237499237060547
R086_C098,30,60,18.168750762939453
R086_C099,30,60,16.03125
R086_C100,30,60,19.237499237060547
R086_C101,30,60,19.237499237060547
R086_C102,30,60,18.168750762939453
R086_C103,30,60,18.168750762939453
R086_C104,30,60,18.168750762939453
R086_C105,30,60,18.168750762939453
R086_C106,30,60,18.168750762939453
R086_C107,30,60,18.168750762939453
R086_C108,30,60,18.168750762939453
R086_C109,30,60,18.168750762939453
R086_C110,30,60,18.168750762939453
R086_C111,30,60,18.168750762939453
R086_C112,30,60,18.168750762939453
R086_C113,30,60,18.168750762939453
R086_C114,30,60,19.237499237060547
R086_C115,30,60,16.03125
R086_C116,30,60,19.237499237060547
R086_C117,30,60,19.237499237060547
R086_C118,30,60,18.168750762939453
R086_C119,30,60,18.168750762939453
R086_C120,30,60,18.168750762939453
R086_C121,30,60,19.237499237060547
R086_C122,30,60,18.168750762939453
R086_C123,30,60,19.237499237060547
R086_C124,30,60,18.168750762939453
R086_C125,30,60,16.03125
R086_C126,30,60,19.237499237060547
R086_C127,30,60,18.168750762939453
R086_C128,30,60,18.168750762939453
R086_C129,30,60,16.03125
R086_C130,30,60,19.237499237060547
R086_C131,30,60,19.237499237060547
R086_C132,30,60,19.237499237060547
R086_C133,30,60,16.03125
R086_C134,30,60,16.03125
R086_C135,30,60,18.168750762939453
R086_C136,30,60,18.168750762939453
R086_C137,30,60,18.168750762939453
R087_C068,30,60,16.03125
R087_C069,30,60,18.168750762939453
R087_C070,30,60,18.168750762939453
R087_C071,30,60,18.168750762939453
R087_C072,30,60,18.168750762939453
R087_C073,30,60,19.237499237060547
R087_C074,30,60,19.237499237060547
R087_C075,30,60,18.168750762939453
R087_C076,30,60,16.03125
R087_C077,30,60,16.03125
R087_C078,30,60,16.03125
R087_C079,30,60,19.237499237060547
R087_C080,30,60,16.03125
R087_C081,30,60,16.03125
R087_C082,30,60,16.03125
R087_C083,30,60,16.03125
R087_C084,30,60,16.03125
R087_C085,30,60,18.168750762939453
R087_C086,30,60,16.03125
R087_C087,30,60,16.03125
R087_C088,30,60,19.237499237060547
R087_C089,30,60,16.03125
R087_C090,30,60,16.03125
R087_C091,30,60,16.03125
R087_C092,30,60,16.03125
R087_C093,30,60,16.03125
R087_C094,30,60,16.03125
R087_C095,30,60,16.03125
R087_C096,30,60,18.168750762939453
R087_C097,30,60,18.168750762939453
R087_C098,30,60,18.168750762939453
R087_C099,30,60,16.03125
R087_C100,30,60,16.03125
R087_C101,30,60,19.237499237060547
R087_C102,30,60,16.03125
R087_C103,30,60,18.168750762939453
R087_C104,30,60,18.168750762939453
R087_C105,30,60,18.168750762939453
R087_C106,30,60,18.168750762939453
R087_C107,30,60,18.168750762939453
R087_C108,30,60,18.168750762939453
R087_C109,30,60,16.03125
R087_C110,30,60,18.168750762939453
R087_C111,30,60,16.03125
R087_C112,30,60,18.168750762939453
R087_C113,30,60,19.237499237060547
R087_C114,30,60,18.168750762939453
R087_C115,30,60,18.168750762939453
R087_C116,30,60,18.168750762939453
R087_C117,30,60,19.237499237060547
R087_C118,30,60,19.237499237060547
R087_C119,30,60,18.168750762939453
R087_C120,30,60,18.168750762939453
R087_C121,30,60,18.168750762939453
R087_C122,30,60,18.168750762939453
R087_C123,30,60,16.03125
R087_C124,30,60,18.168750762939453
R087_C125,30,60,18.168750762939453
R087_C126,30,60,19.237499237060547
R087_C127,30,60,19.237499237060547
R087_C128,30,60,18.168750762939453
R087_C129,30,60,18.168750762939453
R087_C130,30,60,18.168750762939453
R087_C131,30,60,18.168750762939453
R087_C132,30,60,18.168750762939453
R087_C133,30,60,18.168750762939453
R087_C134,30,60,18.168750762939453
R087_C135,30,60,19.237499237060547
R087_C136,30,60,16.03125
R087_C137,30,60,18.168750762939453
R088_C068,30,60,18.168750762939453
R088_C069,30,60,18.168750762939453
R088_C070,30,60,16.03125
R088_C071,30,60,18.168750762939453
R088_C072,30,60,19.237499237060547
R088_C073,30,60,18.168750762939453
R088_C074,30,60,19.237499237060547
R088_C075,30,60,18.168750762939453
R088_C076,30,60,16.03125
R088_C077,30,60,16.03125
R088_C078,30,60,16.03125
R088_C079,30,60,16.03125
R088_C080,30,60,16.03125
R088_C081,30,60,16.03125
R088_C082,30,60,16.03125
R088_C083,30,60,16.03125
R088_C084,30,60,16.03125
R088_C085,30,60,18.168750762939453
R088_C086,30,60,16.03125
R088_C087,30,60,16.03125
R088_C088,30,60,19.237499237060547
R088_C089,30,60,16.03125
R088_C090,30,60,16.03125
R088_C091,30,60,16.03125
R088_C092,30,60,16.03125
R088_C093,30,60,16.03125
R088_C094,30,60,18.168750762939453
R088_C095,30,60,18.168750762939453
R088_C096,30,60,18.168750762939453
R088_C097,30,60,18.168750762939453
R088_C098,30,60,19.237499237060547
R088_C099,30,60,16.03125
R088_C100,30,60,16.03125
R088_C101,30,60,16.03125
R088_C102,30,60,16.03125
R088_C103,30,60,18.168750762939453
R088_C104,30,60,19.237499237060547
R088_C105,30,60,18.168750762939453
R088_C106,30,60,16.03125
R088_C107,30,60,16.03125
R088_C108,30,60,18.168750762939453
R088_C109,30,60,18.168750762939453
R088_C110,30,60,18.168750762939453
R088_C111,30,60,18.168750762939453
R088_C112,30,60,19.237499237060547
R088_C113,30,60,19.237499237060547
R088_C114,30,60,18.168750762939453
R088_C115,30,60,18.168750762939453
R088_C116,30,60,18.168750762939453
R088_C117,30,60,18.168750762939453
R088_C118,30,60,18.168750762939453
R088_C119,30,60,19.237499237060547
R088_C120,30,60,18.168750762939453
R088_C121,30,60,18.168750762939453
R088_C122,30,60,19.237499237060547
R088_C123,30,60,19.237499237060547
R088_C124,30,60,18.168750762939453
R088_C125,30,60,19.237499237060547
R088_C126,30,60,18.168750762939453
R088_C127,30,60,18.168750762939453
R088_C128,30,60,18.168750762939453
R088_C129,30,60,16.03125
R088_C130,30,60,19.237499237060547
R088_C131,30,60,16.03125
R088_C132,30,60,18.168750762939453
R088_C133,30,60,18.168750762939453
R088_C134,30,60,19.237499237060547
R088_C135,30,60,19.237499237060547
R088_C136,30,60,18.168750762939453
R088_C137,30,60,18.168750762939453
R089_C068,30,60,18.168750762939453
R089_C069,30,60,19.237499237060547
R089_C070,30,60,16.03125
R089_C071,30,60,19.237499237060547
R089_C072,30,60,18.168750762939453
R089_C073,30,60,18.168750762939453
R089_C074,30,60,19.237499237060547
R089_C075,30,60,19.237499237060547
R089_C076,30,60,16.03125
R089_C077,30,60,16.03125
R089_C078,30,60,19.237499237060547
R089_C079,30,60,19.237499237060547
R089_C080,30,60,16.03125
R089_C081,30,60,16.03125
R089_C082,30,60,16.03125
R089_C083,30,60,16.03125
R089_C084,30,60,16.03125
R089_C085,30,60,18.168750762939453
R089_C086,30,60,16.03125
R089_C087,30,60,16.03125
R089_C088,30,60,19.237499237060547
R089_C089,30,60,16.03125
R089_C090,30,60,16.03125
R089_C091,30,60,16.03125
R089_C092,30,60,16.03125
R089_C093,30,60,16.03125
R089_C094,30,60,16.03125
R089_C095,30,60,18.168750762939453
R089_C096,30,60,19.237499237060547
R089_C097,30,60,18.168750762939453
R089_C098,30,60,18.168750762939453
R089_C099,30,60,18.168750762939453
R089_C100,30,60,16.03125
R089_C101,30,60,16.03125
R089_C102,30,60,16.03125
R089_C103,30,60,16.03125
R089_C104,30,60,18.168750762939453
R089_C105,30,60,18.168750762939453
R089_C106,30,60,18.168750762939453
R089_C107,30,60,18.168750762939453
R089_C108,30,60,18.168750762939453
R089_C109,30,60,19.237499237060547
R089_C110,30,60,18.168750762939453
R089_C111,30,60,18.168750762939453
R089_C112,30,60,18.168750762939453
R089_C113,30,60,18.168750762939453
R089_C114,30,60,19.237499237060547
R089_C115,30,60,16.03125
R089_C116,30,60,19.237499237060547
R089_C117,30,60,16.03125
R089_C118,30,60,18.168750762939453
R089_C119,30,60,19.237499237060547
R089_C120,30,60,19.237499237060547
R089_C121,30,60,18.168750762939453
R089_C122,30,60,16.03125
R089_C123,30,60,18.168750762939453
R089_C124,30,60,18.168750762939453
