interval_id,start_min,end_min,edge_id,graph_u,graph_v,graph_key,road_id,source_road_id,road_class,name,length_m,sampling_method,sampling_status,sample_cell_count,max_depth_m,mean_depth_m,p90_depth_m,fraction_gt_0m,fraction_gt_0_02m,fraction_gt_0_10m,fraction_gt_0_30m,flood_risk,flood_risk_rank,risk_policy,is_passable,passability_status,passability_policy
030_060,30,60,RN_ROAD_00064,RN_NODE_00268,RN_NODE_00269,0,RN_ROAD_00064,RN_ROAD_00064,residential,,21.492524537581243,road_line_intersected_raster_cells_all_touched,mapped,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00055,RN_NODE_00226,RN_NODE_00227,0,RN_ROAD_00055,RN_ROAD_00055,residential,,39.2116910610255,road_line_intersected_raster_cells_all_touched,mapped,2,0.0108585702255368,0.0086180600337684,0.0104104681871831,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00063,RN_NODE_00226,RN_NODE_00258,0,RN_ROAD_00063,RN_ROAD_00063,residential,,104.41866178505872,road_line_intersected_raster_cells_all_touched,mapped,4,0.0108585702255368,0.0056962449452839,0.0100649970583617,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00056,RN_NODE_00186,RN_NODE_00187,0,RN_ROAD_00056,RN_ROAD_00056,residential,,25.12037764373673,road_line_intersected_raster_cells_all_touched,mapped,2,0.020466336980462,0.0133766650687903,0.0190484025981277,1.0,0.5,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00241,RN_NODE_00186,RN_NODE_00156,0,RN_ROAD_00241,RN_ROAD_00241,residential,,61.68449622986819,road_line_intersected_raster_cells_all_touched,mapped,3,0.020466336980462,0.0171915351723631,0.0204468838870525,1.0,0.6666666666666666,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00058,RN_NODE_00211,RN_NODE_00187,0,RN_ROAD_00058,RN_ROAD_00058,residential,,45.06280672272299,road_line_intersected_raster_cells_all_touched,mapped,2,0.0120563637465238,0.0091716784518212,0.0114794266875833,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00059,RN_NODE_00211,RN_NODE_00227,0,RN_ROAD_00059,RN_ROAD_00059,residential,,38.98029653189591,road_line_intersected_raster_cells_all_touched,mapped,3,0.0166213009506464,0.0116850715130567,0.0157083135098218,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00060,RN_NODE_00211,RN_NODE_00212,0,RN_ROAD_00060,RN_ROAD_00060,tertiary,['Dattawadi Road'],36.97983102056298,road_line_intersected_raster_cells_all_touched,mapped,2,0.0120563637465238,0.0081936691422015,0.0112838248256593,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00057,RN_NODE_00227,RN_NODE_00238,0,RN_ROAD_00057,RN_ROAD_00057,residential,,28.855080650982604,road_line_intersected_raster_cells_all_touched,mapped,2,0.006377549842,0.0043873654212802,0.005979512957856,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00244,RN_NODE_00187,RN_NODE_00175,0,RN_ROAD_00244,RN_ROAD_00244,residential,,33.110798205839764,road_line_intersected_raster_cells_all_touched,mapped,2,0.0064223264344036,0.0063546597957611,0.0064087931066751,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00066,RN_NODE_00238,RN_NODE_00259,0,RN_ROAD_00066,RN_ROAD_00066,residential,,75.86989844292557,road_line_intersected_raster_cells_all_touched,mapped,3,0.0023971810005605,0.0007990603335201,0.0019177448004484,0.3333333333333333,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00071,RN_NODE_00238,RN_NODE_00239,0,RN_ROAD_00071,RN_ROAD_00071,residential,,40.63568578815476,road_line_intersected_raster_cells_all_touched,mapped,3,0.0023971810005605,0.0013779127815117,0.0021906248526647,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00072,RN_NODE_00212,RN_NODE_00193,0,RN_ROAD_00072,RN_ROAD_00072,tertiary,,38.410056230253225,road_line_intersected_raster_cells_all_touched,mapped,2,0.0043309745378792,0.0038750305538997,0.0042397857410833,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00073,RN_NODE_00212,RN_NODE_00228,0,RN_ROAD_00073,RN_ROAD_00073,tertiary,,40.09538264547372,road_line_intersected_raster_cells_all_touched,mapped,4,0.0043309745378792,0.0025073100550798,0.0041851218091323,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00080,RN_NODE_00212,RN_NODE_00213,0,RN_ROAD_00080,RN_ROAD_00080,tertiary,['Dattawadi Road'],126.01139667967246,road_line_intersected_raster_cells_all_touched,mapped,6,0.0043309745378792,0.0017084924038499,0.003954937797971,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00065,RN_NODE_00258,RN_NODE_00259,0,RN_ROAD_00065,RN_ROAD_00065,tertiary,,38.55343416567287,road_line_intersected_raster_cells_all_touched,mapped,2,0.0015441118739545,0.0007720559369772,0.001389700686559,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00067,RN_NODE_00259,RN_NODE_00260,0,RN_ROAD_00067,RN_ROAD_00067,tertiary,,40.74518304705443,road_line_intersected_raster_cells_all_touched,mapped,3,7.859007382648997e-06,2.619669127549665e-06,6.287205906119198e-06,0.3333333333333333,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00069,RN_NODE_00260,RN_NODE_00264,0,RN_ROAD_00069,RN_ROAD_00069,tertiary,,26.62863146932078,road_line_intersected_raster_cells_all_touched,mapped,3,7.859007382648997e-06,2.619669127549665e-06,6.287205906119198e-06,0.3333333333333333,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00070,RN_NODE_00260,RN_NODE_00244,0,RN_ROAD_00070,RN_ROAD_00070,tertiary,,24.93836372492129,road_line_intersected_raster_cells_all_touched,mapped,2,7.859007382648997e-06,3.9295036913244985e-06,7.073106644384097e-06,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00068,RN_NODE_00297,RN_NODE_00264,0,RN_ROAD_00068,RN_ROAD_00068,tertiary,,130.87283489357,road_line_intersected_raster_cells_all_touched,mapped,5,2.332783151359763e-05,9.287492866860705e-06,2.035491597780492e-05,0.6,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00082,RN_NODE_00297,RN_NODE_00305,0,RN_ROAD_00082,RN_ROAD_00082,tertiary,,11.181496939700612,road_line_intersected_raster_cells_all_touched,mapped,2,7.214090146590024e-06,6.998309800110292e-06,7.170934077294078e-06,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00083,RN_NODE_00297,RN_NODE_00294,0,RN_ROAD_00083,RN_ROAD_00083,residential,,70.2922251484159,road_line_intersected_raster_cells_all_touched,mapped,4,0.0028147173579782,0.000844657511152,0.0021198451344389,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00296,RN_NODE_00264,RN_NODE_00263,0,RN_ROAD_00296,RN_ROAD_00296,residential,,72.78052268614596,road_line_intersected_raster_cells_all_touched,mapped,4,0.0006952479598112,0.0001847550818183,0.000497757332414,0.75,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00294,RN_NODE_00244,RN_NODE_00239,0,RN_ROAD_00294,RN_ROAD_00294,tertiary,,51.659918278362944,road_line_intersected_raster_cells_all_touched,mapped,2,0.0003721570828929,0.0001860785414464,0.0003349413746036,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00295,RN_NODE_00244,RN_NODE_00247,0,RN_ROAD_00295,RN_ROAD_00295,residential,,40.36964816219208,road_line_intersected_raster_cells_all_touched,mapped,2,7.733983511570841e-05,3.8669917557854205e-05,6.960585160413757e-05,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00074,RN_NODE_00239,RN_NODE_00228,0,RN_ROAD_00074,RN_ROAD_00074,tertiary,,26.90159091976889,road_line_intersected_raster_cells_all_touched,mapped,2,0.0005037101800553,0.0004379336314741,0.0004905548703391,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00075,RN_NODE_00193,RN_NODE_00194,0,RN_ROAD_00075,RN_ROAD_00075,residential,,37.31989973867388,road_line_intersected_raster_cells_all_touched,mapped,3,0.004045131150633,0.003471582972755,0.0039199222344905,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00256,RN_NODE_00193,RN_NODE_00174,0,RN_ROAD_00256,RN_ROAD_00256,tertiary,,41.693740805285216,road_line_intersected_raster_cells_all_touched,mapped,2,0.0045740865170955,0.0039965865435078,0.004458586522378,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00076,RN_NODE_00228,RN_NODE_00229,0,RN_ROAD_00076,RN_ROAD_00076,residential,,40.45446256118045,road_line_intersected_raster_cells_all_touched,mapped,2,0.0013522676890715,0.0009279889345634,0.0012674119381699,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00078,RN_NODE_00194,RN_NODE_00195,0,RN_ROAD_00078,RN_ROAD_00078,residential,,36.19111684470716,road_line_intersected_raster_cells_all_touched,mapped,2,0.0029505311977118,0.0024247599649243,0.0028453769511543,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00257,RN_NODE_00194,RN_NODE_00146,0,RN_ROAD_00257,RN_ROAD_00257,residential,,105.88544834265709,road_line_intersected_raster_cells_all_touched,mapped,4,0.0057075340300798,0.0044605786097235,0.0054364718031138,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00077,RN_NODE_00229,RN_NODE_00247,0,RN_ROAD_00077,RN_ROAD_00077,residential,,77.80122283607632,road_line_intersected_raster_cells_all_touched,mapped,3,0.0013522676890715,0.0004765358413957,0.0010972821182804,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00079,RN_NODE_00229,RN_NODE_00230,0,RN_ROAD_00079,RN_ROAD_00079,residential,,37.931014123628856,road_line_intersected_raster_cells_all_touched,mapped,2,0.0013522676890715,0.0006761338445357,0.0012170409201644,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00297,RN_NODE_00247,RN_NODE_00246,0,RN_ROAD_00297,RN_ROAD_00297,residential,,37.670645354702565,road_line_intersected_raster_cells_all_touched,mapped,2,0.0002055270597338,0.0001414334474247,0.000192708337272,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00091,RN_NODE_00195,RN_NODE_00176,0,RN_ROAD_00091,RN_ROAD_00091,residential,,38.41929687467551,road_line_intersected_raster_cells_all_touched,mapped,2,0.0018989887321367,0.0009494943660683,0.0017090898589231,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00093,RN_NODE_00195,RN_NODE_00197,0,RN_ROAD_00093,RN_ROAD_00093,residential,,53.33428004208454,road_line_intersected_raster_cells_all_touched,mapped,3,0.0018989887321367,0.0006329962440455,0.0015191909857094,0.3333333333333333,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00092,RN_NODE_00230,RN_NODE_00246,0,RN_ROAD_00092,RN_ROAD_00092,residential,,76.77767014268143,road_line_intersected_raster_cells_all_touched,mapped,3,0.0002055270597338,7.764282963762525e-05,0.0001699019336228,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00094,RN_NODE_00230,RN_NODE_00234,0,RN_ROAD_00094,RN_ROAD_00094,residential,,43.56472264599356,road_line_intersected_raster_cells_all_touched,mapped,3,0.00102547602728,0.0006242124169754,0.0009898130665533,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00096,RN_NODE_00213,RN_NODE_00234,0,RN_ROAD_00096,RN_ROAD_00096,residential,,39.92478066992536,road_line_intersected_raster_cells_all_touched,mapped,3,0.00102547602728,0.00052178222298,0.000928354950156,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00097,RN_NODE_00213,RN_NODE_00197,0,RN_ROAD_00097,RN_ROAD_00097,residential,,38.82730769015813,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00304,RN_NODE_00213,RN_NODE_00214,0,RN_ROAD_00304,RN_ROAD_00304,tertiary,['Dattawadi Road'],89.95960034883794,road_line_intersected_raster_cells_all_touched,mapped,4,0.0015238828491419,0.0004038405095343,0.0010941617510979,0.5,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00084,RN_NODE_00305,RN_NODE_00328,0,RN_ROAD_00084,RN_ROAD_00084,tertiary,,90.13771843891128,road_line_intersected_raster_cells_all_touched,mapped,6,0.0074398508295416,0.0013490887189012,0.0038728465151507,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00085,RN_NODE_00328,RN_NODE_00293,0,RN_ROAD_00085,RN_ROAD_00085,residential,,105.3372162854358,road_line_intersected_raster_cells_all_touched,mapped,5,0.0141928270459175,0.0073288317769765,0.0120092526078224,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00086,RN_NODE_00328,RN_NODE_00356,0,RN_ROAD_00086,RN_ROAD_00086,tertiary,,98.16696127727684,road_line_intersected_raster_cells_all_touched,mapped,5,0.2408162802457809,0.1149065064266324,0.217515155673027,1.0,0.8,0.6,0.0,moderate,2,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00172,RN_NODE_00356,RN_NODE_00361,0,RN_ROAD_00172,RN_ROAD_00172,residential,,46.82523189296001,road_line_intersected_raster_cells_all_touched,mapped,3,0.1130545958876609,0.0563288070261478,0.0972745954990387,1.0,1.0,0.3333333333333333,0.0,moderate,2,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00173,RN_NODE_00356,RN_NODE_00427,0,RN_ROAD_00173,RN_ROAD_00173,tertiary,,234.03133514478208,road_line_intersected_raster_cells_all_touched,mapped,11,0.2794461548328399,0.0726411034861071,0.1412120014429092,1.0,0.6363636363636364,0.2727272727272727,0.0,moderate,2,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00087,RN_NODE_00314,RN_NODE_00315,0,RN_ROAD_00087,RN_ROAD_00087,residential,,45.05843580903861,road_line_intersected_raster_cells_all_touched,mapped,2,0.0126150287687778,0.0072856467450037,0.011549152364023,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00088,RN_NODE_00314,RN_NODE_00319,0,RN_ROAD_00088,RN_ROAD_00088,residential,,33.693765674940465,road_line_intersected_raster_cells_all_touched,mapped,2,0.0022761805448681,0.0021162226330488,0.0022441889625042,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00089,RN_NODE_00314,RN_NODE_00290,0,RN_ROAD_00089,RN_ROAD_00089,residential,,121.67517705552382,road_line_intersected_raster_cells_all_touched,mapped,5,0.0145883169025182,0.0068594774929806,0.0133897915482521,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00090,RN_NODE_00314,RN_NODE_00313,0,RN_ROAD_00090,RN_ROAD_00090,residential,,63.21236636402831,road_line_intersected_raster_cells_all_touched,mapped,3,0.0019562647212296,0.0018079940928146,0.0019503150600939,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00303,RN_NODE_00290,RN_NODE_00281,0,RN_ROAD_00303,RN_ROAD_00303,residential,,75.55398586526928,road_line_intersected_raster_cells_all_touched,mapped,4,0.005653700325638,0.002212930470705,0.0045034912531264,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00316,RN_NODE_00290,RN_NODE_00313,0,RN_ROAD_00316,RN_ROAD_00316,residential,,61.77604347682732,road_line_intersected_raster_cells_all_touched,mapped,3,0.005653700325638,0.0029162322559083,0.0048337193205952,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00324,RN_NODE_00290,RN_NODE_00286,0,RN_ROAD_00324,RN_ROAD_00324,residential,,53.980157249501374,road_line_intersected_raster_cells_all_touched,mapped,3,0.005653700325638,0.0023829701822251,0.0047055488801561,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00317,RN_NODE_00313,RN_NODE_00333,0,RN_ROAD_00317,RN_ROAD_00317,residential,,50.07225492718853,road_line_intersected_raster_cells_all_touched,mapped,3,0.0015412011416628,0.001248664339073,0.001532071782276,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00320,RN_NODE_00313,RN_NODE_00312,0,RN_ROAD_00320,RN_ROAD_00320,residential,,42.21382632969337,road_line_intersected_raster_cells_all_touched,mapped,3,0.0015412011416628,0.0005790041941509,0.0012671304168179,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00258,RN_NODE_00176,RN_NODE_00152,0,RN_ROAD_00258,RN_ROAD_00258,residential,,37.12096600182516,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00260,RN_NODE_00176,RN_NODE_00177,0,RN_ROAD_00260,RN_ROAD_00260,residential,,99.19862013661968,road_line_intersected_raster_cells_all_touched,mapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00299,RN_NODE_00246,RN_NODE_00245,0,RN_ROAD_00299,RN_ROAD_00299,residential,,42.58423840088509,road_line_intersected_raster_cells_all_touched,mapped,3,0.0037336817476898,0.00210214080289,0.0034603881184011,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00099,RN_NODE_00197,RN_NODE_00198,0,RN_ROAD_00099,RN_ROAD_00099,residential,,45.50958373134193,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00095,RN_NODE_00234,RN_NODE_00245,0,RN_ROAD_00095,RN_ROAD_00095,residential,,75.61627595530594,road_line_intersected_raster_cells_all_touched,mapped,3,0.0037336817476898,0.002233735169284,0.0033753549447283,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00098,RN_NODE_00234,RN_NODE_00235,0,RN_ROAD_00098,RN_ROAD_00098,residential,,36.27077789943407,road_line_intersected_raster_cells_all_touched,mapped,2,0.0011691050603985,0.0010972905438393,0.0011547421570867,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00301,RN_NODE_00245,RN_NODE_00241,0,RN_ROAD_00301,RN_ROAD_00301,residential,,70.53375969539323,road_line_intersected_raster_cells_all_touched,mapped,3,0.0093411421403288,0.0050155385397374,0.008219650061801,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00100,RN_NODE_00235,RN_NODE_00241,0,RN_ROAD_00100,RN_ROAD_00100,residential,,37.98293668808784,road_line_intersected_raster_cells_all_touched,mapped,2,0.0019717917311936,0.0015704483957961,0.0018915230641141,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00307,RN_NODE_00235,RN_NODE_00214,0,RN_ROAD_00307,RN_ROAD_00307,residential,,92.55852863842196,road_line_intersected_raster_cells_all_touched,mapped,5,0.0033033904619514,0.0020002266392111,0.002841752488166,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00305,RN_NODE_00198,RN_NODE_00177,0,RN_ROAD_00305,RN_ROAD_00305,residential,,39.526505477982745,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00308,RN_NODE_00198,RN_NODE_00203,0,RN_ROAD_00308,RN_ROAD_00308,residential,,42.15625764114164,road_line_intersected_raster_cells_all_touched,mapped,3,0.0002700782497413,0.0001444013032596,0.0002486877318006,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00306,RN_NODE_00241,RN_NODE_00243,0,RN_ROAD_00306,RN_ROAD_00306,residential,,43.67419898480431,road_line_intersected_raster_cells_all_touched,mapped,2,0.0077018458396196,0.0048368187854066,0.007128840428777,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00102,RN_NODE_00358,RN_NODE_00451,0,RN_ROAD_00102,RN_ROAD_00102,residential,['Janata Vasahat Road'],400.63554354988895,road_line_intersected_raster_cells_all_touched,mapped,19,5.892150511499494e-06,7.535314149495925e-07,3.6250863558962e-06,0.1578947368421052,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00111,RN_NODE_00451,RN_NODE_00480,0,RN_ROAD_00111,RN_ROAD_00111,residential,['Janata Vasahat Road'],116.53808923417536,road_line_intersected_raster_cells_all_touched,mapped,6,4.526490738498978e-05,1.7899481463246047e-05,3.429202661209274e-05,0.6666666666666666,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00106,RN_NODE_00398,RN_NODE_00403,0,RN_ROAD_00106,RN_ROAD_00106,primary_link,,11.685241840114362,road_line_intersected_raster_cells_all_touched,mapped,2,0.0181237701326608,0.0118294130079448,0.0168648987077176,1.0,0.0,0.0,0.0,minimal,0,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00107,RN_NODE_00398,RN_NODE_00404,0,RN_ROAD_00107,RN_ROAD_00107,primary,['Sinhagad Road'],11.529812368176284,road_line_intersected_raster_cells_all_touched,mapped,3,0.0305741671472787,0.0231527773042519,0.0286114126443862,1.0,0.6666666666666666,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00129,RN_NODE_00403,RN_NODE_00438,0,RN_ROAD_00129,RN_ROAD_00129,primary,['Sinhagad Road'],124.9679812493694,road_line_intersected_raster_cells_all_touched,mapped,7,0.0207603946328163,0.0089740738538759,0.0154604591429233,1.0,0.1428571428571428,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00108,RN_NODE_00404,RN_NODE_00399,0,RN_ROAD_00108,RN_ROAD_00108,residential,,14.315540964381476,road_line_intersected_raster_cells_all_touched,mapped,2,0.0305741671472787,0.0256672808900475,0.0295927898958325,1.0,1.0,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00130,RN_NODE_00404,RN_NODE_00425,0,RN_ROAD_00130,RN_ROAD_00130,primary,['Sinhagad Road'],81.92638639387098,road_line_intersected_raster_cells_all_touched,mapped,4,0.0207603946328163,0.0100375987822189,0.0180343150161206,1.0,0.25,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00109,RN_NODE_00399,RN_NODE_00394,0,RN_ROAD_00109,RN_ROAD_00109,residential,,13.965206832105686,road_line_intersected_raster_cells_all_touched,mapped,1,0.0305741671472787,0.0305741671472787,0.0305741671472787,1.0,1.0,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00142,RN_NODE_00399,RN_NODE_00391,0,RN_ROAD_00142,RN_ROAD_00142,residential,,113.12604300619051,road_line_intersected_raster_cells_all_touched,mapped,5,0.0318239033222198,0.026408202201128,0.0313240088522434,1.0,0.8,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
030_060,30,60,RN_ROAD_00139,RN_NODE_00394,RN_NODE_00374,0,RN_ROAD_00139,RN_ROAD_00139,residential,,53.58518706178453,road_line_intersected_raster_cells_all_touched,mapped,3,0.0323241166770458,0.0302036274224519,0.0319741267710924,1.0,1.0,0.0,0.0,low,1,prototype_depth_band_v1,1,passable,prototype_passability_v1
