interval_id,start_min,end_min,edge_id,graph_u,graph_v,graph_key,road_id,source_road_id,road_class,name,length_m,sampling_method,sampling_status,sample_cell_count,max_depth_m,mean_depth_m,p90_depth_m,fraction_gt_0m,fraction_gt_0_02m,fraction_gt_0_10m,fraction_gt_0_30m
090_120,90,120,RN_ROAD_00064,RN_NODE_00268,RN_NODE_00269,0,RN_ROAD_00064,RN_ROAD_00064,residential,,21.492524537581243,road_line_intersected_raster_cells_all_touched,mapped,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00055,RN_NODE_00226,RN_NODE_00227,0,RN_ROAD_00055,RN_ROAD_00055,residential,,39.2116910610255,road_line_intersected_raster_cells_all_touched,mapped,2,0.017837349325418472,0.014859579969197512,0.01724179545417428,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00063,RN_NODE_00226,RN_NODE_00258,0,RN_ROAD_00063,RN_ROAD_00063,residential,,104.41866178505872,road_line_intersected_raster_cells_all_touched,mapped,4,0.017837349325418472,0.00936251092934981,0.016524872649461033,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00056,RN_NODE_00186,RN_NODE_00187,0,RN_ROAD_00056,RN_ROAD_00056,residential,,25.120377643736735,road_line_intersected_raster_cells_all_touched,mapped,2,0.03499789163470268,0.02308830851688981,0.03261597501114011,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00241,RN_NODE_00186,RN_NODE_00156,0,RN_ROAD_00241,RN_ROAD_00241,residential,,61.68449622986819,road_line_intersected_raster_cells_all_touched,mapped,3,0.03499789163470268,0.029153073206543922,0.03476048707962036,1.0,0.6666666666666666,0.0,0.0
090_120,90,120,RN_ROAD_00058,RN_NODE_00211,RN_NODE_00187,0,RN_ROAD_00058,RN_ROAD_00058,residential,,45.06280672272299,road_line_intersected_raster_cells_all_touched,mapped,2,0.021306738257408142,0.01624273182824254,0.02029393697157502,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00059,RN_NODE_00211,RN_NODE_00227,0,RN_ROAD_00059,RN_ROAD_00059,residential,,38.98029653189591,road_line_intersected_raster_cells_all_touched,mapped,3,0.027071312069892883,0.020086620313425858,0.025918397307395934,1.0,0.6666666666666666,0.0,0.0
090_120,90,120,RN_ROAD_00060,RN_NODE_00211,RN_NODE_00212,0,RN_ROAD_00060,RN_ROAD_00060,tertiary,['Dattawadi Road'],36.97983102056298,road_line_intersected_raster_cells_all_touched,mapped,2,0.021306738257408142,0.014580626972019672,0.01996151600033045,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00057,RN_NODE_00227,RN_NODE_00238,0,RN_ROAD_00057,RN_ROAD_00057,residential,,28.855080650982604,road_line_intersected_raster_cells_all_touched,mapped,2,0.011881810612976551,0.008165637962520123,0.011138576082885265,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00244,RN_NODE_00187,RN_NODE_00175,0,RN_ROAD_00244,RN_ROAD_00244,residential,,33.110798205839764,road_line_intersected_raster_cells_all_touched,mapped,2,0.011365696787834167,0.011272211093455553,0.011346999648958444,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00066,RN_NODE_00238,RN_NODE_00259,0,RN_ROAD_00066,RN_ROAD_00066,residential,,75.86989844292557,road_line_intersected_raster_cells_all_touched,mapped,3,0.004449465312063694,0.0014831551040212314,0.0035595722496509553,0.3333333333333333,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00071,RN_NODE_00238,RN_NODE_00239,0,RN_ROAD_00071,RN_ROAD_00071,residential,,40.63568578815476,road_line_intersected_raster_cells_all_touched,mapped,3,0.004449465312063694,0.002557577060845991,0.004066071473062038,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00072,RN_NODE_00212,RN_NODE_00193,0,RN_ROAD_00072,RN_ROAD_00072,tertiary,,38.410056230253225,road_line_intersected_raster_cells_all_touched,mapped,2,0.007854515686631203,0.006966303801164031,0.0076768733095377685,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00073,RN_NODE_00212,RN_NODE_00228,0,RN_ROAD_00073,RN_ROAD_00073,tertiary,,40.09538264547372,road_line_intersected_raster_cells_all_touched,mapped,4,0.007854515686631203,0.004566094707115553,0.007589040556922555,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00080,RN_NODE_00212,RN_NODE_00213,0,RN_ROAD_00080,RN_ROAD_00080,tertiary,['Dattawadi Road'],126.01139667967246,road_line_intersected_raster_cells_all_touched,mapped,6,0.007854515686631203,0.0031397318622718253,0.007246529217809439,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00065,RN_NODE_00258,RN_NODE_00259,0,RN_ROAD_00065,RN_ROAD_00065,tertiary,,38.55343416567287,road_line_intersected_raster_cells_all_touched,mapped,2,0.002576292958110571,0.0012881464790552855,0.0023186636622995137,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00067,RN_NODE_00259,RN_NODE_00260,0,RN_ROAD_00067,RN_ROAD_00067,tertiary,,40.74518304705443,road_line_intersected_raster_cells_all_touched,mapped,3,7.859007382648997e-06,2.6196691275496655e-06,6.287205906119198e-06,0.3333333333333333,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00069,RN_NODE_00260,RN_NODE_00264,0,RN_ROAD_00069,RN_ROAD_00069,tertiary,,26.62863146932078,road_line_intersected_raster_cells_all_touched,mapped,3,7.859007382648997e-06,2.6196691275496655e-06,6.287205906119198e-06,0.3333333333333333,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00070,RN_NODE_00260,RN_NODE_00244,0,RN_ROAD_00070,RN_ROAD_00070,tertiary,,24.938363724921295,road_line_intersected_raster_cells_all_touched,mapped,2,7.859007382648997e-06,3.9295036913244985e-06,7.073106644384097e-06,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00068,RN_NODE_00297,RN_NODE_00264,0,RN_ROAD_00068,RN_ROAD_00068,tertiary,,130.87283489357,road_line_intersected_raster_cells_all_touched,mapped,5,2.505496195226442e-05,1.1951209489780013e-05,2.4364109776797704e-05,0.6,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00082,RN_NODE_00297,RN_NODE_00305,0,RN_ROAD_00082,RN_ROAD_00082,tertiary,,11.181496939700613,road_line_intersected_raster_cells_all_touched,mapped,2,1.1373253983038012e-05,1.1034302588086575e-05,1.1305463704047725e-05,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00083,RN_NODE_00297,RN_NODE_00294,0,RN_ROAD_00083,RN_ROAD_00083,residential,,70.2922251484159,road_line_intersected_raster_cells_all_touched,mapped,4,0.004496382083743811,0.0013270730853491841,0.0033633360581006863,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00296,RN_NODE_00264,RN_NODE_00263,0,RN_ROAD_00296,RN_ROAD_00296,residential,,72.78052268614596,road_line_intersected_raster_cells_all_touched,mapped,4,0.0010735492687672377,0.00028087867735848704,0.0007644261706445834,0.75,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00294,RN_NODE_00244,RN_NODE_00239,0,RN_ROAD_00294,RN_ROAD_00294,tertiary,,51.659918278362944,road_line_intersected_raster_cells_all_touched,mapped,2,0.0006907697534188628,0.0003453848767094314,0.0006216927780769765,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00295,RN_NODE_00244,RN_NODE_00247,0,RN_ROAD_00295,RN_ROAD_00295,residential,,40.36964816219208,road_line_intersected_raster_cells_all_touched,mapped,2,8.778242045082152e-05,4.389121022541076e-05,7.900417840573936e-05,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00074,RN_NODE_00239,RN_NODE_00228,0,RN_ROAD_00074,RN_ROAD_00074,tertiary,,26.901590919768886,road_line_intersected_raster_cells_all_touched,mapped,2,0.000934948620852083,0.0008128591871354729,0.000910530734108761,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00075,RN_NODE_00193,RN_NODE_00194,0,RN_ROAD_00075,RN_ROAD_00075,residential,,37.31989973867388,road_line_intersected_raster_cells_all_touched,mapped,3,0.007503417786210775,0.006352687099327643,0.007218352612107992,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00256,RN_NODE_00193,RN_NODE_00174,0,RN_ROAD_00256,RN_ROAD_00256,tertiary,,41.693740805285216,road_line_intersected_raster_cells_all_touched,mapped,2,0.008267337456345558,0.007172714686021209,0.008048412902280689,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00076,RN_NODE_00228,RN_NODE_00229,0,RN_ROAD_00076,RN_ROAD_00076,residential,,40.45446256118045,road_line_intersected_raster_cells_all_touched,mapped,2,0.00250997650437057,0.0017224625626113266,0.0023524737160187216,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00078,RN_NODE_00194,RN_NODE_00195,0,RN_ROAD_00078,RN_ROAD_00078,residential,,36.19111684470716,road_line_intersected_raster_cells_all_touched,mapped,2,0.005476551596075296,0.00450065522454679,0.005281372321769595,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00257,RN_NODE_00194,RN_NODE_00146,0,RN_ROAD_00257,RN_ROAD_00257,residential,,105.88544834265709,road_line_intersected_raster_cells_all_touched,mapped,4,0.010596142150461674,0.008277700864709914,0.010089642740786076,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00077,RN_NODE_00229,RN_NODE_00247,0,RN_ROAD_00077,RN_ROAD_00077,residential,,77.80122283607632,road_line_intersected_raster_cells_all_touched,mapped,3,0.00250997650437057,0.0008659196416071305,0.0020255376875866205,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00079,RN_NODE_00229,RN_NODE_00230,0,RN_ROAD_00079,RN_ROAD_00079,residential,,37.931014123628856,road_line_intersected_raster_cells_all_touched,mapped,2,0.00250997650437057,0.001254988252185285,0.0022589788539335133,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00297,RN_NODE_00247,RN_NODE_00246,0,RN_ROAD_00297,RN_ROAD_00297,residential,,37.670645354702565,road_line_intersected_raster_cells_all_touched,mapped,2,0.00022116614854894578,0.00015447428449988365,0.00020782777573913336,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00091,RN_NODE_00195,RN_NODE_00176,0,RN_ROAD_00091,RN_ROAD_00091,residential,,38.41929687467551,road_line_intersected_raster_cells_all_touched,mapped,2,0.003524758853018284,0.001762379426509142,0.0031722829677164554,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00093,RN_NODE_00195,RN_NODE_00197,0,RN_ROAD_00093,RN_ROAD_00093,residential,,53.33428004208454,road_line_intersected_raster_cells_all_touched,mapped,3,0.003524758853018284,0.0011749196176727612,0.0028198070824146273,0.3333333333333333,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00092,RN_NODE_00230,RN_NODE_00246,0,RN_ROAD_00092,RN_ROAD_00092,residential,,76.77767014268143,road_line_intersected_raster_cells_all_touched,mapped,3,0.00022116614854894578,8.47953209207238e-05,0.00018357688168180175,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00094,RN_NODE_00230,RN_NODE_00234,0,RN_ROAD_00094,RN_ROAD_00094,residential,,43.564722645993555,road_line_intersected_raster_cells_all_touched,mapped,3,0.0016191728645935655,0.0009855986572802067,0.0015628629131242632,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00096,RN_NODE_00213,RN_NODE_00234,0,RN_ROAD_00096,RN_ROAD_00096,residential,,39.92478066992536,road_line_intersected_raster_cells_all_touched,mapped,3,0.0016191728645935655,0.0008238667311767737,0.0014658237574622034,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00097,RN_NODE_00213,RN_NODE_00197,0,RN_ROAD_00097,RN_ROAD_00097,residential,,38.82730769015813,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00304,RN_NODE_00213,RN_NODE_00214,0,RN_ROAD_00304,RN_ROAD_00304,tertiary,['Dattawadi Road'],89.95960034883794,road_line_intersected_raster_cells_all_touched,mapped,4,0.002255338244140148,0.000586704358283896,0.001606180527596735,0.5,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00084,RN_NODE_00305,RN_NODE_00328,0,RN_ROAD_00084,RN_ROAD_00084,tertiary,,90.13771843891129,road_line_intersected_raster_cells_all_touched,mapped,6,0.01064071711152792,0.0019299761296072877,0.005543194594793022,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00085,RN_NODE_00328,RN_NODE_00293,0,RN_ROAD_00085,RN_ROAD_00085,residential,,105.33721628543579,road_line_intersected_raster_cells_all_touched,mapped,5,0.018091803416609764,0.009926133137196303,0.015219641104340554,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00086,RN_NODE_00328,RN_NODE_00356,0,RN_ROAD_00086,RN_ROAD_00086,tertiary,,98.16696127727685,road_line_intersected_raster_cells_all_touched,mapped,5,0.3358815014362335,0.16710042860358953,0.30450683236122134,1.0,0.8,0.6,0.2
090_120,90,120,RN_ROAD_00172,RN_NODE_00356,RN_NODE_00361,0,RN_ROAD_00172,RN_ROAD_00172,residential,,46.82523189296001,road_line_intersected_raster_cells_all_touched,mapped,3,0.17918607592582703,0.09318926061193149,0.15584986954927446,1.0,1.0,0.3333333333333333,0.0
090_120,90,120,RN_ROAD_00173,RN_NODE_00356,RN_NODE_00427,0,RN_ROAD_00173,RN_ROAD_00173,tertiary,,234.03133514478208,road_line_intersected_raster_cells_all_touched,mapped,11,0.39453569054603577,0.10522994953631,0.2051565796136856,1.0,0.8181818181818182,0.36363636363636365,0.09090909090909091
090_120,90,120,RN_ROAD_00087,RN_NODE_00314,RN_NODE_00315,0,RN_ROAD_00087,RN_ROAD_00087,residential,,45.05843580903861,road_line_intersected_raster_cells_all_touched,mapped,2,0.016170619055628777,0.009398373891599476,0.014816170022822917,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00088,RN_NODE_00314,RN_NODE_00319,0,RN_ROAD_00088,RN_ROAD_00088,residential,,33.693765674940465,road_line_intersected_raster_cells_all_touched,mapped,2,0.003019386436790228,0.002822757582180202,0.0029800606658682226,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00089,RN_NODE_00314,RN_NODE_00290,0,RN_ROAD_00089,RN_ROAD_00089,residential,,121.67517705552382,road_line_intersected_raster_cells_all_touched,mapped,5,0.023707935586571693,0.011114131007343531,0.021879585459828377,1.0,0.2,0.0,0.0
090_120,90,120,RN_ROAD_00090,RN_NODE_00314,RN_NODE_00313,0,RN_ROAD_00090,RN_ROAD_00090,residential,,63.21236636402831,road_line_intersected_raster_cells_all_touched,mapped,3,0.002626128727570176,0.0024288486068447432,0.002621858287602663,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00303,RN_NODE_00290,RN_NODE_00281,0,RN_ROAD_00303,RN_ROAD_00303,residential,,75.55398586526928,road_line_intersected_raster_cells_all_touched,mapped,4,0.009263760410249233,0.003619997682108078,0.007367040845565499,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00316,RN_NODE_00290,RN_NODE_00313,0,RN_ROAD_00316,RN_ROAD_00316,residential,,61.77604347682732,road_line_intersected_raster_cells_all_touched,mapped,3,0.009263760410249233,0.004623316073169311,0.007921117777004839,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00324,RN_NODE_00290,RN_NODE_00286,0,RN_ROAD_00324,RN_ROAD_00324,residential,,53.980157249501374,road_line_intersected_raster_cells_all_touched,mapped,3,0.009263760410249233,0.0039010835656275353,0.007708778697997332,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00317,RN_NODE_00313,RN_NODE_00333,0,RN_ROAD_00317,RN_ROAD_00317,residential,,50.072254927188524,road_line_intersected_raster_cells_all_touched,mapped,3,0.0020556405652314425,0.001681397610809654,0.0020513828378170727,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00320,RN_NODE_00313,RN_NODE_00312,0,RN_ROAD_00320,RN_ROAD_00320,residential,,42.21382632969337,road_line_intersected_raster_cells_all_touched,mapped,3,0.0020556405652314425,0.000794294050137978,0.0017013680888339879,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00258,RN_NODE_00176,RN_NODE_00152,0,RN_ROAD_00258,RN_ROAD_00258,residential,,37.12096600182516,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00260,RN_NODE_00176,RN_NODE_00177,0,RN_ROAD_00260,RN_ROAD_00260,residential,,99.19862013661967,road_line_intersected_raster_cells_all_touched,mapped,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00299,RN_NODE_00246,RN_NODE_00245,0,RN_ROAD_00299,RN_ROAD_00299,residential,,42.58423840088509,road_line_intersected_raster_cells_all_touched,mapped,3,0.005667964927852154,0.0031512668647337705,0.005247305845841765,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00099,RN_NODE_00197,RN_NODE_00198,0,RN_ROAD_00099,RN_ROAD_00099,residential,,45.50958373134193,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00095,RN_NODE_00234,RN_NODE_00245,0,RN_ROAD_00095,RN_ROAD_00095,residential,,75.61627595530594,road_line_intersected_raster_cells_all_touched,mapped,3,0.005667964927852154,0.0034343877729649344,0.0051375770475715395,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00098,RN_NODE_00234,RN_NODE_00235,0,RN_ROAD_00098,RN_ROAD_00098,residential,,36.270777899434066,road_line_intersected_raster_cells_all_touched,mapped,2,0.0017836601473391056,0.0017014165059663355,0.0017672114190645516,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00301,RN_NODE_00245,RN_NODE_00241,0,RN_ROAD_00301,RN_ROAD_00301,residential,,70.53375969539323,road_line_intersected_raster_cells_all_touched,mapped,3,0.014376224018633366,0.007696281730507811,0.012634572200477123,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00100,RN_NODE_00235,RN_NODE_00241,0,RN_ROAD_00100,RN_ROAD_00100,residential,,37.98293668808784,road_line_intersected_raster_cells_all_touched,mapped,2,0.0030446562450379133,0.0024141581961885095,0.0029185566352680327,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00307,RN_NODE_00235,RN_NODE_00214,0,RN_ROAD_00307,RN_ROAD_00307,residential,,92.55852863842196,road_line_intersected_raster_cells_all_touched,mapped,5,0.004996583331376314,0.0030181614682078363,0.004310991987586022,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00305,RN_NODE_00198,RN_NODE_00177,0,RN_ROAD_00305,RN_ROAD_00305,residential,,39.526505477982745,road_line_intersected_raster_cells_all_touched,mapped,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00308,RN_NODE_00198,RN_NODE_00203,0,RN_ROAD_00308,RN_ROAD_00308,residential,,42.156257641141636,road_line_intersected_raster_cells_all_touched,mapped,3,0.0003250078880228102,0.0001627111826868107,0.00029263144242577257,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00306,RN_NODE_00241,RN_NODE_00243,0,RN_ROAD_00306,RN_ROAD_00306,residential,,43.674198984804306,road_line_intersected_raster_cells_all_touched,mapped,2,0.011807041242718697,0.007425848743878305,0.010930802742950618,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00102,RN_NODE_00358,RN_NODE_00451,0,RN_ROAD_00102,RN_ROAD_00102,residential,['Janata Vasahat Road'],400.63554354988895,road_line_intersected_raster_cells_all_touched,mapped,19,0.00010002367343986407,1.7996374086387252e-05,6.231552688404916e-05,0.47368421052631576,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00111,RN_NODE_00451,RN_NODE_00480,0,RN_ROAD_00111,RN_ROAD_00111,residential,['Janata Vasahat Road'],116.53808923417535,road_line_intersected_raster_cells_all_touched,mapped,6,8.646256173960865e-05,3.419061431486625e-05,6.550276157213375e-05,0.6666666666666666,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00106,RN_NODE_00398,RN_NODE_00403,0,RN_ROAD_00106,RN_ROAD_00106,primary_link,,11.685241840114362,road_line_intersected_raster_cells_all_touched,mapped,2,0.03411979600787163,0.022230771370232105,0.03174199108034372,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00107,RN_NODE_00398,RN_NODE_00404,0,RN_ROAD_00107,RN_ROAD_00107,primary,['Sinhagad Road'],11.529812368176284,road_line_intersected_raster_cells_all_touched,mapped,3,0.055838920176029205,0.04277820140123367,0.0523463137447834,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00129,RN_NODE_00403,RN_NODE_00438,0,RN_ROAD_00129,RN_ROAD_00129,primary,['Sinhagad Road'],124.9679812493694,road_line_intersected_raster_cells_all_touched,mapped,7,0.038375888019800186,0.016520886615450894,0.028417148813605315,1.0,0.42857142857142855,0.0,0.0
090_120,90,120,RN_ROAD_00108,RN_NODE_00404,RN_NODE_00399,0,RN_ROAD_00108,RN_ROAD_00108,residential,,14.315540964381475,road_line_intersected_raster_cells_all_touched,mapped,2,0.055838920176029205,0.047107404097914696,0.054092616960406306,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00130,RN_NODE_00404,RN_NODE_00425,0,RN_ROAD_00130,RN_ROAD_00130,primary,['Sinhagad Road'],81.92638639387098,road_line_intersected_raster_cells_all_touched,mapped,4,0.038375888019800186,0.018502932623960078,0.03331248424947262,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00109,RN_NODE_00399,RN_NODE_00394,0,RN_ROAD_00109,RN_ROAD_00109,residential,,13.965206832105686,road_line_intersected_raster_cells_all_touched,mapped,1,0.055838920176029205,0.055838920176029205,0.055838920176029205,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00142,RN_NODE_00399,RN_NODE_00391,0,RN_ROAD_00142,RN_ROAD_00142,residential,,113.12604300619051,road_line_intersected_raster_cells_all_touched,mapped,5,0.058231793344020844,0.04829295873641968,0.057274644076824185,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00139,RN_NODE_00394,RN_NODE_00374,0,RN_ROAD_00139,RN_ROAD_00139,residential,,53.585187061784524,road_line_intersected_raster_cells_all_touched,mapped,3,0.060502178966999054,0.05593663826584816,0.05956952720880508,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00140,RN_NODE_00394,RN_NODE_00385,0,RN_ROAD_00140,RN_ROAD_00140,residential,,43.14864233841997,road_line_intersected_raster_cells_all_touched,mapped,3,0.06670311838388443,0.05788152664899826,0.06453027874231339,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00110,RN_NODE_00487,RN_NODE_00502,0,RN_ROAD_00110,RN_ROAD_00110,residential,['Janata Vasahat Road'],160.44199789733528,road_line_intersected_raster_cells_all_touched,mapped,7,0.001138008781708777,0.000756441178964451,0.0011203212197870016,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00112,RN_NODE_00487,RN_NODE_00480,0,RN_ROAD_00112,RN_ROAD_00112,residential,['Janata Vasahat Road'],75.96312059419445,road_line_intersected_raster_cells_all_touched,mapped,4,0.0008159085409715772,0.00024428208143945085,0.000594592374545755,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00113,RN_NODE_00487,RN_NODE_00480,1,RN_ROAD_00113,RN_ROAD_00113,residential,,80.27344559609085,road_line_intersected_raster_cells_all_touched,mapped,4,0.0008159085409715772,0.0004005409482488176,0.0007346397382207216,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00114,RN_NODE_00505,RN_NODE_00516,0,RN_ROAD_00114,RN_ROAD_00114,primary,['Tanaji Malusare Path'],45.48058410980653,road_line_intersected_raster_cells_all_touched,mapped,2,0.008428595028817654,0.006747749168425798,0.008092425856739282,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00117,RN_NODE_00505,RN_NODE_00503,0,RN_ROAD_00117,RN_ROAD_00117,primary,['Tanaji Malusare Path'],30.053876706228625,road_line_intersected_raster_cells_all_touched,mapped,2,0.021678229793906212,0.015053412411361933,0.020353266317397357,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00119,RN_NODE_00505,RN_NODE_00517,0,RN_ROAD_00119,RN_ROAD_00119,residential,,54.96034822555883,road_line_intersected_raster_cells_all_touched,mapped,2,0.008428595028817654,0.006941203493624926,0.008131116721779108,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00115,RN_NODE_00515,RN_NODE_00497,0,RN_ROAD_00115,RN_ROAD_00115,primary,['Tanaji Malusare Path'],136.05104111833137,road_line_intersected_raster_cells_all_touched,mapped,6,0.03915396332740784,0.020431429070110124,0.03730977699160576,1.0,0.5,0.0,0.0
090_120,90,120,RN_ROAD_00121,RN_NODE_00497,RN_NODE_00498,0,RN_ROAD_00121,RN_ROAD_00121,residential,,10.468915959375558,road_line_intersected_raster_cells_all_touched,mapped,1,0.03915396332740784,0.03915396332740784,0.03915396332740784,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00123,RN_NODE_00497,RN_NODE_00488,0,RN_ROAD_00123,RN_ROAD_00123,primary,['Tanaji Malusare Path'],108.90698269835133,road_line_intersected_raster_cells_all_touched,mapped,5,0.09337496012449265,0.05503871515393257,0.08229992538690567,1.0,1.0,0.0,0.0
090_120,90,120,RN_ROAD_00116,RN_NODE_00456,RN_NODE_00463,0,RN_ROAD_00116,RN_ROAD_00116,residential,,59.08667461095608,road_line_intersected_raster_cells_all_touched,mapped,3,0.00023260130546987057,0.00016322449422053373,0.00021791662147734313,1.0,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00120,RN_NODE_00456,RN_NODE_00488,0,RN_ROAD_00120,RN_ROAD_00120,residential,,242.8930941847801,road_line_intersected_raster_cells_all_touched,mapped,9,0.09337496012449265,0.016917353808013205,0.044153274595737466,1.0,0.2222222222222222,0.0,0.0
090_120,90,120,RN_ROAD_00131,RN_NODE_00456,RN_NODE_00449,0,RN_ROAD_00131,RN_ROAD_00131,residential,,84.1763534833191,road_line_intersected_raster_cells_all_touched,mapped,5,0.0021061955485492945,0.0007140665125916712,0.0017654071561992168,0.8,0.0,0.0,0.0
090_120,90,120,RN_ROAD_00118,RN_NODE_00503,RN_NODE_00498,0,RN_ROAD_00118,RN_ROAD_00118,primary,['Tanaji Malusare Path'],53.84887709569401,road_line_intersected_raster_cells_all_touched,mapped,4,0.03915396332740784,0.027187282918021083,0.03804745152592659,1.0,0.75,0.0,0.0
090_120,90,120,RN_ROAD_00122,RN_NODE_00503,RN_NODE_00507,0,RN_ROAD_00122,RN_ROAD_00122,residential,,72.64796298078082,road_line_intersected_raster_cells_all_touched,mapped,4,0.021678229793906212,0.01102798932697624,0.01891016522422433,1.0,0.25,0.0,0.0
090_120,90,120,RN_ROAD_00124,RN_NODE_00498,RN_NODE_00490,0,RN_ROAD_00124,RN_ROAD_00124,primary,['Tanaji Malusare Path'],56.45914523801046,road_line_intersected_raster_cells_all_touched,mapped,3,0.03915396332740784,0.02972221312423547,0.0379686675965786,1.0,0.6666666666666666,0.0,0.0
090_120,90,120,RN_ROAD_00126,RN_NODE_00498,RN_NODE_00500,0,RN_ROAD_00126,RN_ROAD_00126,residential,,61.6793681996395,road_line_intersected_raster_cells_all_touched,mapped,4,0.03915396332740784,0.016753227973822504,0.03244333174079657,1.0,0.25,0.0,0.0
